 4.6700000E+02	 5.4288510E+06
 4.6750000E+02	 5.4197600E+06
 4.6800000E+02	 5.3910370E+06
 4.6850000E+02	 5.3963630E+06
 4.6900000E+02	 5.3557220E+06
 4.6950000E+02	 5.3402130E+06
 4.7000000E+02	 5.3227580E+06
 4.7050000E+02	 5.3097390E+06
 4.7100000E+02	 5.2903270E+06
 4.7150000E+02	 5.2674180E+06
 4.7200000E+02	 5.2547330E+06
 4.7250000E+02	 5.2224040E+06
 4.7300000E+02	 5.2368820E+06
 4.7350000E+02	 5.2147890E+06
 4.7400000E+02	 5.1845490E+06
 4.7450000E+02	 5.1708650E+06
 4.7500000E+02	 5.1472410E+06
 4.7550000E+02	 5.1377000E+06
 4.7600000E+02	 5.1094660E+06
 4.7650000E+02	 5.0968860E+06
 4.7700000E+02	 5.0788000E+06
 4.7750000E+02	 5.0751330E+06
 4.7800000E+02	 5.0655480E+06
 4.7850000E+02	 5.0458780E+06
 4.7900000E+02	 5.0345630E+06
 4.7950000E+02	 5.0167530E+06
 4.8000000E+02	 4.9938220E+06
 4.8050000E+02	 4.9844680E+06
 4.8100000E+02	 4.9670410E+06
 4.8150000E+02	 4.9285420E+06
 4.8200000E+02	 4.9154700E+06
 4.8250000E+02	 4.9190880E+06
 4.8300000E+02	 4.8919150E+06
 4.8350000E+02	 4.8792470E+06
 4.8400000E+02	 4.8764310E+06
 4.8450000E+02	 4.8589980E+06
 4.8500000E+02	 4.8495100E+06
 4.8550000E+02	 4.8411690E+06
 4.8600000E+02	 4.8190420E+06
 4.8650000E+02	 4.8040740E+06
 4.8700000E+02	 4.8112960E+06
 4.8750000E+02	 4.7848090E+06
 4.8800000E+02	 4.7751560E+06
 4.8850000E+02	 4.7627520E+06
 4.8900000E+02	 4.7526400E+06
 4.8950000E+02	 4.7315330E+06
 4.9000000E+02	 4.7232480E+06
 4.9050000E+02	 4.7096340E+06
 4.9100000E+02	 4.6848000E+06
 4.9150000E+02	 4.6970240E+06
 4.9200000E+02	 4.6671690E+06
 4.9250000E+02	 4.6470840E+06
 4.9300000E+02	 4.6275620E+06
 4.9350000E+02	 4.6271500E+06
 4.9400000E+02	 4.6076840E+06
 4.9450000E+02	 4.6060900E+06
 4.9500000E+02	 4.5983290E+06
 4.9550000E+02	 4.5651530E+06
 4.9600000E+02	 4.5828970E+06
 4.9650000E+02	 4.5578940E+06
 4.9700000E+02	 4.5394200E+06
 4.9750000E+02	 4.5289220E+06
 4.9800000E+02	 4.5132220E+06
 4.9850000E+02	 4.5115250E+06
 4.9900000E+02	 4.4883520E+06
 4.9950000E+02	 4.4734120E+06
 5.0000000E+02	 4.4571470E+06
 5.0050000E+02	 4.4473640E+06
 5.0100000E+02	 4.4406790E+06
 5.0150000E+02	 4.4203380E+06
 5.0200000E+02	 4.4020720E+06
 5.0250000E+02	 4.3951120E+06
 5.0300000E+02	 4.3686220E+06
 5.0350000E+02	 4.3503120E+06
 5.0400000E+02	 4.3422260E+06
 5.0450000E+02	 4.3254510E+06
 5.0500000E+02	 4.3063720E+06
 5.0550000E+02	 4.3112110E+06
 5.0600000E+02	 4.2952620E+06
 5.0650000E+02	 4.2870060E+06
 5.0700000E+02	 4.2710260E+06
 5.0750000E+02	 4.2612740E+06
 5.0800000E+02	 4.2591090E+06
 5.0850000E+02	 4.2405550E+06
 5.0900000E+02	 4.2210360E+06
 5.0950000E+02	 4.2239970E+06
 5.1000000E+02	 4.2202640E+06
 5.1050000E+02	 4.2055790E+06
 5.1100000E+02	 4.1890910E+06
 5.1150000E+02	 4.1716800E+06
 5.1200000E+02	 4.1688470E+06
 5.1250000E+02	 4.1627300E+06
 5.1300000E+02	 4.1546610E+06
 5.1350000E+02	 4.1340290E+06
 5.1400000E+02	 4.1186350E+06
 5.1450000E+02	 4.1249380E+06
 5.1500000E+02	 4.0969040E+06
 5.1550000E+02	 4.0863660E+06
 5.1600000E+02	 4.0787640E+06
 5.1650000E+02	 4.0721260E+06
 5.1700000E+02	 4.0494480E+06
 5.1750000E+02	 4.0433220E+06
 5.1800000E+02	 4.0325960E+06
 5.1850000E+02	 4.0147350E+06
 5.1900000E+02	 4.0235370E+06
 5.1950000E+02	 4.0062420E+06
 5.2000000E+02	 3.9831960E+06
 5.2050000E+02	 3.9740180E+06
 5.2100000E+02	 3.9583440E+06
 5.2150000E+02	 3.9551000E+06
 5.2200000E+02	 3.9415320E+06
 5.2250000E+02	 3.9283310E+06
 5.2300000E+02	 3.9162050E+06
 5.2350000E+02	 3.9122130E+06
 5.2400000E+02	 3.9052800E+06
 5.2450000E+02	 3.8935420E+06
 5.2500000E+02	 3.8754530E+06
 5.2550000E+02	 3.8668430E+06
 5.2600000E+02	 3.8677490E+06
 5.2650000E+02	 3.8515060E+06
 5.2700000E+02	 3.8490980E+06
 5.2750000E+02	 3.8430900E+06
 5.2800000E+02	 3.8561240E+06
 5.2850000E+02	 3.8609910E+06
 5.2900000E+02	 3.8740550E+06
 5.2950000E+02	 3.8844930E+06
 5.3000000E+02	 3.8945510E+06
 5.3050000E+02	 3.9063170E+06
 5.3100000E+02	 3.8975970E+06
 5.3150000E+02	 3.8924830E+06
 5.3200000E+02	 3.8879550E+06
 5.3250000E+02	 3.8910220E+06
 5.3300000E+02	 3.9002490E+06
 5.3350000E+02	 3.9000130E+06
 5.3400000E+02	 3.9093990E+06
 5.3450000E+02	 3.9281070E+06
 5.3500000E+02	 3.9401990E+06
 5.3550000E+02	 3.9377520E+06
 5.3600000E+02	 3.9473420E+06
 5.3650000E+02	 3.9507010E+06
 5.3700000E+02	 3.9516380E+06
 5.3750000E+02	 3.9773640E+06
 5.3800000E+02	 3.9735860E+06
 5.3850000E+02	 3.9757110E+06
 5.3900000E+02	 3.9600610E+06
 5.3950000E+02	 3.9237050E+06
 5.4000000E+02	 3.8885500E+06
 5.4050000E+02	 3.8486690E+06
 5.4100000E+02	 3.8224570E+06
 5.4150000E+02	 3.7834420E+06
 5.4200000E+02	 3.7725110E+06
 5.4250000E+02	 3.7488670E+06
 5.4300000E+02	 3.7317330E+06
 5.4350000E+02	 3.7213040E+06
 5.4400000E+02	 3.7106140E+06
 5.4450000E+02	 3.7059530E+06
 5.4500000E+02	 3.6966580E+06
 5.4550000E+02	 3.6736620E+06
 5.4600000E+02	 3.6565890E+06
 5.4650000E+02	 3.6485670E+06
 5.4700000E+02	 3.6358930E+06
 5.4750000E+02	 3.6142440E+06
 5.4800000E+02	 3.5987660E+06
 5.4850000E+02	 3.5929080E+06
 5.4900000E+02	 3.5842410E+06
 5.4950000E+02	 3.5750350E+06
 5.5000000E+02	 3.5700330E+06
 5.5050000E+02	 3.5544550E+06
 5.5100000E+02	 3.5601550E+06
 5.5150000E+02	 3.5542530E+06
 5.5200000E+02	 3.5534190E+06
 5.5250000E+02	 3.5498820E+06
 5.5300000E+02	 3.5386260E+06
 5.5350000E+02	 3.5412390E+06
 5.5400000E+02	 3.5420970E+06
 5.5450000E+02	 3.5299160E+06
 5.5500000E+02	 3.5226430E+06
 5.5550000E+02	 3.5294750E+06
 5.5600000E+02	 3.5320070E+06
 5.5650000E+02	 3.5189090E+06
 5.5700000E+02	 3.5339930E+06
 5.5750000E+02	 3.5287210E+06
 5.5800000E+02	 3.5282090E+06
 5.5850000E+02	 3.5168840E+06
 5.5900000E+02	 3.5173790E+06
 5.5950000E+02	 3.5056970E+06
 5.6000000E+02	 3.4986550E+06
 5.6050000E+02	 3.5038300E+06
 5.6100000E+02	 3.4697280E+06
 5.6150000E+02	 3.4535780E+06
 5.6200000E+02	 3.4365810E+06
 5.6250000E+02	 3.4273580E+06
 5.6300000E+02	 3.4231520E+06
 5.6350000E+02	 3.4035510E+06
 5.6400000E+02	 3.4003710E+06
 5.6450000E+02	 3.3650820E+06
 5.6500000E+02	 3.3826840E+06
 5.6550000E+02	 3.3554240E+06
 5.6600000E+02	 3.3575880E+06
 5.6650000E+02	 3.3502980E+06
 5.6700000E+02	 3.3334250E+06
 5.6750000E+02	 3.3280450E+06
 5.6800000E+02	 3.3208260E+06
 5.6850000E+02	 3.3080270E+06
 5.6900000E+02	 3.3045620E+06
 5.6950000E+02	 3.3047280E+06
 5.7000000E+02	 3.2997440E+06
 5.7050000E+02	 3.2902530E+06
 5.7100000E+02	 3.2821640E+06
 5.7150000E+02	 3.2765630E+06
 5.7200000E+02	 3.2706410E+06
 5.7250000E+02	 3.2659690E+06
 5.7300000E+02	 3.2564740E+06
 5.7350000E+02	 3.2485980E+06
 5.7400000E+02	 3.2424190E+06
 5.7450000E+02	 3.2378200E+06
 5.7500000E+02	 3.2254370E+06
 5.7550000E+02	 3.2151600E+06
 5.7600000E+02	 3.1940480E+06
 5.7650000E+02	 3.1904260E+06
 5.7700000E+02	 3.1789060E+06
 5.7750000E+02	 3.1771960E+06
 5.7800000E+02	 3.1655890E+06
 5.7850000E+02	 3.1593820E+06
 5.7900000E+02	 3.1607340E+06
 5.7950000E+02	 3.1475240E+06
 5.8000000E+02	 3.1368040E+06
 5.8050000E+02	 3.1266280E+06
 5.8100000E+02	 3.1329950E+06
 5.8150000E+02	 3.1269340E+06
 5.8200000E+02	 3.1142800E+06
 5.8250000E+02	 3.1070670E+06
 5.8300000E+02	 3.0971940E+06
 5.8350000E+02	 3.1018540E+06
 5.8400000E+02	 3.0897030E+06
 5.8450000E+02	 3.0798530E+06
 5.8500000E+02	 3.0742850E+06
 5.8550000E+02	 3.0694890E+06
 5.8600000E+02	 3.0647840E+06
 5.8650000E+02	 3.0567060E+06
 5.8700000E+02	 3.0559410E+06
 5.8750000E+02	 3.0439310E+06
 5.8800000E+02	 3.0465530E+06
 5.8850000E+02	 3.0307040E+06
 5.8900000E+02	 3.0260390E+06
 5.8950000E+02	 3.0185520E+06
 5.9000000E+02	 3.0190130E+06
 5.9050000E+02	 3.0103750E+06
 5.9100000E+02	 3.0021470E+06
 5.9150000E+02	 2.9966700E+06
 5.9200000E+02	 2.9752270E+06
 5.9250000E+02	 2.9904700E+06
 5.9300000E+02	 2.9759080E+06
 5.9350000E+02	 2.9753020E+06
 5.9400000E+02	 2.9636820E+06
 5.9450000E+02	 2.9556760E+06
 5.9500000E+02	 2.9474380E+06
 5.9550000E+02	 2.9434420E+06
 5.9600000E+02	 2.9283800E+06
 5.9650000E+02	 2.9132590E+06
 5.9700000E+02	 2.9222010E+06
 5.9750000E+02	 2.9129600E+06
 5.9800000E+02	 2.9016720E+06
 5.9850000E+02	 2.8865970E+06
 5.9900000E+02	 2.8791450E+06
 5.9950000E+02	 2.8689700E+06
 6.0000000E+02	 2.8628690E+06
 6.0050000E+02	 2.8572230E+06
 6.0100000E+02	 2.8489810E+06
 6.0150000E+02	 2.8459090E+06
 6.0200000E+02	 2.8401720E+06
 6.0250000E+02	 2.8352950E+06
 6.0300000E+02	 2.8280620E+06
 6.0350000E+02	 2.8147800E+06
 6.0400000E+02	 2.8104100E+06
 6.0450000E+02	 2.8069300E+06
 6.0500000E+02	 2.8026420E+06
 6.0550000E+02	 2.7934700E+06
 6.0600000E+02	 2.7864780E+06
 6.0650000E+02	 2.7904330E+06
 6.0700000E+02	 2.7736440E+06
 6.0750000E+02	 2.7703700E+06
 6.0800000E+02	 2.7579970E+06
 6.0850000E+02	 2.7533990E+06
 6.0900000E+02	 2.7435550E+06
 6.0950000E+02	 2.7411840E+06
 6.1000000E+02	 2.7364260E+06
 6.1050000E+02	 2.7245640E+06
 6.1100000E+02	 2.7305950E+06
 6.1150000E+02	 2.7197720E+06
 6.1200000E+02	 2.7107750E+06
 6.1250000E+02	 2.7038920E+06
 6.1300000E+02	 2.6973290E+06
 6.1350000E+02	 2.6948810E+06
 6.1400000E+02	 2.6857150E+06
 6.1450000E+02	 2.6802200E+06
 6.1500000E+02	 2.6656710E+06
 6.1550000E+02	 2.6757540E+06
 6.1600000E+02	 2.6656000E+06
 6.1650000E+02	 2.6619300E+06
 6.1700000E+02	 2.6587340E+06
 6.1750000E+02	 2.6481300E+06
 6.1800000E+02	 2.6385730E+06
 6.1850000E+02	 2.6247310E+06
 6.1900000E+02	 2.6177750E+06
 6.1950000E+02	 2.6095920E+06
 6.2000000E+02	 2.6188270E+06
 6.2050000E+02	 2.6068180E+06
 6.2100000E+02	 2.5969870E+06
 6.2150000E+02	 2.5896940E+06
 6.2200000E+02	 2.5797250E+06
 6.2250000E+02	 2.5766910E+06
 6.2300000E+02	 2.5680990E+06
 6.2350000E+02	 2.5649050E+06
 6.2400000E+02	 2.5470890E+06
 6.2450000E+02	 2.5498600E+06
 6.2500000E+02	 2.5450970E+06
 6.2550000E+02	 2.5373790E+06
 6.2600000E+02	 2.5349810E+06
 6.2650000E+02	 2.5208690E+06
 6.2700000E+02	 2.5257650E+06
 6.2750000E+02	 2.5160540E+06
 6.2800000E+02	 2.5191220E+06
 6.2850000E+02	 2.5038340E+06
 6.2900000E+02	 2.4944780E+06
 6.2950000E+02	 2.4928750E+06
 6.3000000E+02	 2.4866150E+06
 6.3050000E+02	 2.4813730E+06
 6.3100000E+02	 2.4779410E+06
 6.3150000E+02	 2.4685390E+06
 6.3200000E+02	 2.4596450E+06
 6.3250000E+02	 2.4552750E+06
 6.3300000E+02	 2.4531950E+06
 6.3350000E+02	 2.4585580E+06
 6.3400000E+02	 2.4524530E+06
 6.3450000E+02	 2.4412830E+06
 6.3500000E+02	 2.4341480E+06
 6.3550000E+02	 2.4288110E+06
 6.3600000E+02	 2.4204950E+06
 6.3650000E+02	 2.4202580E+06
 6.3700000E+02	 2.4099170E+06
 6.3750000E+02	 2.4050670E+06
 6.3800000E+02	 2.3938840E+06
 6.3850000E+02	 2.4006710E+06
 6.3900000E+02	 2.3887160E+06
 6.3950000E+02	 2.3798720E+06
 6.4000000E+02	 2.3779820E+06
 6.4050000E+02	 2.3639240E+06
 6.4100000E+02	 2.3615550E+06
 6.4150000E+02	 2.3609000E+06
 6.4200000E+02	 2.3516810E+06
 6.4250000E+02	 2.3407850E+06
 6.4300000E+02	 2.3461970E+06
 6.4350000E+02	 2.3383150E+06
 6.4400000E+02	 2.3313900E+06
 6.4450000E+02	 2.3230090E+06
 6.4500000E+02	 2.3155680E+06
 6.4550000E+02	 2.3127980E+06
 6.4600000E+02	 2.3042850E+06
 6.4650000E+02	 2.2995620E+06
 6.4700000E+02	 2.2870320E+06
 6.4750000E+02	 2.2929010E+06
 6.4800000E+02	 2.2835380E+06
 6.4850000E+02	 2.2760980E+06
 6.4900000E+02	 2.2726710E+06
 6.4950000E+02	 2.2616350E+06
 6.5000000E+02	 2.2617070E+06
 6.5050000E+02	 2.2580670E+06
 6.5100000E+02	 2.2525610E+06
 6.5150000E+02	 2.2443590E+06
 6.5200000E+02	 2.2405780E+06
 6.5250000E+02	 2.2345990E+06
 6.5300000E+02	 2.2273780E+06
 6.5350000E+02	 2.2223870E+06
 6.5400000E+02	 2.2168330E+06
 6.5450000E+02	 2.2099160E+06
 6.5500000E+02	 2.2090110E+06
 6.5550000E+02	 2.1999550E+06
 6.5600000E+02	 2.1948690E+06
 6.5650000E+02	 2.1921930E+06
 6.5700000E+02	 2.1896680E+06
 6.5750000E+02	 2.1850410E+06
 6.5800000E+02	 2.1753150E+06
 6.5850000E+02	 2.1661160E+06
 6.5900000E+02	 2.1629180E+06
 6.5950000E+02	 2.1577360E+06
 6.6000000E+02	 2.1517570E+06
 6.6050000E+02	 2.1425540E+06
 6.6100000E+02	 2.1404760E+06
 6.6150000E+02	 2.1418770E+06
 6.6200000E+02	 2.1360270E+06
 6.6250000E+02	 2.1326310E+06
 6.6300000E+02	 2.1225050E+06
 6.6350000E+02	 2.1209270E+06
 6.6400000E+02	 2.1144250E+06
 6.6450000E+02	 2.1127230E+06
 6.6500000E+02	 2.1043050E+06
 6.6550000E+02	 2.0928110E+06
 6.6600000E+02	 2.1034040E+06
 6.6650000E+02	 2.0983060E+06
 6.6700000E+02	 2.0939830E+06
 6.6750000E+02	 2.0848420E+06
 6.6800000E+02	 2.0779480E+06
 6.6850000E+02	 2.0733190E+06
 6.6900000E+02	 2.0702020E+06
 6.6950000E+02	 2.0706000E+06
 6.7000000E+02	 2.0554780E+06
 6.7050000E+02	 2.0619540E+06
 6.7100000E+02	 2.0492000E+06
 6.7150000E+02	 2.0380840E+06
 6.7200000E+02	 2.0322010E+06
 6.7250000E+02	 2.0319950E+06
 6.7300000E+02	 2.0287080E+06
 6.7350000E+02	 2.0279780E+06
 6.7400000E+02	 2.0249530E+06
 6.7450000E+02	 2.0128070E+06
 6.7500000E+02	 2.0178810E+06
 6.7550000E+02	 2.0067890E+06
 6.7600000E+02	 2.0036270E+06
 6.7650000E+02	 1.9954770E+06
 6.7700000E+02	 1.9911410E+06
 6.7750000E+02	 1.9874730E+06
 6.7800000E+02	 1.9776560E+06
 6.7850000E+02	 1.9773740E+06
 6.7900000E+02	 1.9671780E+06
 6.7950000E+02	 1.9713190E+06
 6.8000000E+02	 1.9659090E+06
 6.8050000E+02	 1.9583620E+06
 6.8100000E+02	 1.9544060E+06
 6.8150000E+02	 1.9513410E+06
 6.8200000E+02	 1.9469320E+06
 6.8250000E+02	 1.9442370E+06
 6.8300000E+02	 1.9407020E+06
 6.8350000E+02	 1.9318750E+06
 6.8400000E+02	 1.9329800E+06
 6.8450000E+02	 1.9291540E+06
 6.8500000E+02	 1.9178500E+06
 6.8550000E+02	 1.9174450E+06
 6.8600000E+02	 1.9131620E+06
 6.8650000E+02	 1.9118450E+06
 6.8700000E+02	 1.9046300E+06
 6.8750000E+02	 1.9043710E+06
 6.8800000E+02	 1.8956960E+06
 6.8850000E+02	 1.8881600E+06
 6.8900000E+02	 1.8946990E+06
 6.8950000E+02	 1.8814430E+06
 6.9000000E+02	 1.8762740E+06
 6.9050000E+02	 1.8752450E+06
 6.9100000E+02	 1.8713420E+06
 6.9150000E+02	 1.8635630E+06
 6.9200000E+02	 1.8607730E+06
 6.9250000E+02	 1.8527450E+06
 6.9300000E+02	 1.8394090E+06
 6.9350000E+02	 1.8529890E+06
 6.9400000E+02	 1.8389870E+06
 6.9450000E+02	 1.8347400E+06
 6.9500000E+02	 1.8342970E+06
 6.9550000E+02	 1.8288850E+06
 6.9600000E+02	 1.8218870E+06
 6.9650000E+02	 1.8147500E+06
 6.9700000E+02	 1.8113830E+06
 6.9750000E+02	 1.8025880E+06
 6.9800000E+02	 1.8124720E+06
 6.9850000E+02	 1.8010510E+06
 6.9900000E+02	 1.7939730E+06
 6.9950000E+02	 1.7906390E+06
 7.0000000E+02	 1.7888030E+06
 7.0050000E+02	 1.7822820E+06
 7.0100000E+02	 1.7802800E+06
 7.0150000E+02	 1.7712820E+06
 7.0200000E+02	 1.7713560E+06
 7.0250000E+02	 1.7746600E+06
 7.0300000E+02	 1.7623760E+06
 7.0350000E+02	 1.7562460E+06
 7.0400000E+02	 1.7521550E+06
 7.0450000E+02	 1.7490000E+06
 7.0500000E+02	 1.7489100E+06
 7.0550000E+02	 1.7458470E+06
 7.0600000E+02	 1.7381850E+06
 7.0650000E+02	 1.7320140E+06
 7.0700000E+02	 1.7306330E+06
 7.0750000E+02	 1.7323740E+06
 7.0800000E+02	 1.7206710E+06
 7.0850000E+02	 1.7187230E+06
 7.0900000E+02	 1.7180930E+06
 7.0950000E+02	 1.7160770E+06
 7.1000000E+02	 1.7075180E+06
 7.1050000E+02	 1.7009010E+06
 7.1100000E+02	 1.6948500E+06
 7.1150000E+02	 1.6923740E+06
 7.1200000E+02	 1.6944670E+06
 7.1250000E+02	 1.6872870E+06
 7.1300000E+02	 1.6811140E+06
 7.1350000E+02	 1.6793910E+06
 7.1400000E+02	 1.6762860E+06
 7.1450000E+02	 1.6770640E+06
 7.1500000E+02	 1.6695080E+06
 7.1550000E+02	 1.6613890E+06
 7.1600000E+02	 1.6584570E+06
 7.1650000E+02	 1.6621360E+06
 7.1700000E+02	 1.6521360E+06
 7.1750000E+02	 1.6524820E+06
 7.1800000E+02	 1.6411970E+06
 7.1850000E+02	 1.6399450E+06
 7.1900000E+02	 1.6409600E+06
 7.1950000E+02	 1.6363810E+06
 7.2000000E+02	 1.6329650E+06
 7.2050000E+02	 1.6265990E+06
 7.2100000E+02	 1.6264780E+06
 7.2150000E+02	 1.6201750E+06
 7.2200000E+02	 1.6229340E+06
 7.2250000E+02	 1.6163260E+06
 7.2300000E+02	 1.6112770E+06
 7.2350000E+02	 1.6110720E+06
 7.2400000E+02	 1.6080760E+06
 7.2450000E+02	 1.6005850E+06
 7.2500000E+02	 1.5931050E+06
 7.2550000E+02	 1.6019860E+06
 7.2600000E+02	 1.5911060E+06
 7.2650000E+02	 1.5858870E+06
 7.2700000E+02	 1.5797270E+06
 7.2750000E+02	 1.5759990E+06
 7.2800000E+02	 1.5738060E+06
 7.2850000E+02	 1.5690040E+06
 7.2900000E+02	 1.5634540E+06
 7.2950000E+02	 1.5574580E+06
 7.3000000E+02	 1.5657390E+06
 7.3050000E+02	 1.5551190E+06
 7.3100000E+02	 1.5501320E+06
 7.3150000E+02	 1.5480410E+06
 7.3200000E+02	 1.5393730E+06
 7.3250000E+02	 1.5356890E+06
 7.3300000E+02	 1.5309640E+06
 7.3350000E+02	 1.5320270E+06
 7.3400000E+02	 1.5233140E+06
 7.3450000E+02	 1.5244970E+06
 7.3500000E+02	 1.5216620E+06
 7.3550000E+02	 1.5202040E+06
 7.3600000E+02	 1.5149810E+06
 7.3650000E+02	 1.5103780E+06
 7.3700000E+02	 1.5066390E+06
 7.3750000E+02	 1.5053530E+06
 7.3800000E+02	 1.5001410E+06
 7.3850000E+02	 1.4957440E+06
 7.3900000E+02	 1.4964560E+06
 7.3950000E+02	 1.4950410E+06
 7.4000000E+02	 1.4860740E+06
 7.4050000E+02	 1.4811760E+06
 7.4100000E+02	 1.4765440E+06
 7.4150000E+02	 1.4770290E+06
 7.4200000E+02	 1.4748860E+06
 7.4250000E+02	 1.4714380E+06
 7.4300000E+02	 1.4681700E+06
 7.4350000E+02	 1.4593650E+06
 7.4400000E+02	 1.4686980E+06
 7.4450000E+02	 1.4579600E+06
 7.4500000E+02	 1.4561200E+06
 7.4550000E+02	 1.4495920E+06
 7.4600000E+02	 1.4481270E+06
 7.4650000E+02	 1.4462800E+06
 7.4700000E+02	 1.4402230E+06
 7.4750000E+02	 1.4373000E+06
 7.4800000E+02	 1.4317930E+06
 7.4850000E+02	 1.4407550E+06
 7.4900000E+02	 1.4362340E+06
 7.4950000E+02	 1.4292440E+06
 7.5000000E+02	 1.4254310E+06
 7.5050000E+02	 1.4209680E+06
 7.5100000E+02	 1.4197750E+06
 7.5150000E+02	 1.4155760E+06
 7.5200000E+02	 1.4138790E+06
 7.5250000E+02	 1.4029940E+06
 7.5300000E+02	 1.4111060E+06
 7.5350000E+02	 1.4032910E+06
 7.5400000E+02	 1.4023520E+06
 7.5450000E+02	 1.3995420E+06
 7.5500000E+02	 1.3940720E+06
 7.5550000E+02	 1.3876130E+06
 7.5600000E+02	 1.3855320E+06
 7.5650000E+02	 1.3865320E+06
 7.5700000E+02	 1.3845980E+06
 7.5750000E+02	 1.3826460E+06
 7.5800000E+02	 1.3777760E+06
 7.5850000E+02	 1.3712420E+06
 7.5900000E+02	 1.3668860E+06
 7.5950000E+02	 1.3617900E+06
 7.6000000E+02	 1.3619420E+06
 7.6050000E+02	 1.3616560E+06
 7.6100000E+02	 1.3555910E+06
 7.6150000E+02	 1.3469380E+06
 7.6200000E+02	 1.3524150E+06
 7.6250000E+02	 1.3509560E+06
 7.6300000E+02	 1.3482750E+06
 7.6350000E+02	 1.3445090E+06
 7.6400000E+02	 1.3433820E+06
 7.6450000E+02	 1.3365280E+06
 7.6500000E+02	 1.3339220E+06
 7.6550000E+02	 1.3316870E+06
 7.6600000E+02	 1.3278800E+06
 7.6650000E+02	 1.3298760E+06
 7.6700000E+02	 1.3273200E+06
 7.6750000E+02	 1.3229160E+06
 7.6800000E+02	 1.3209350E+06
 7.6850000E+02	 1.3161750E+06
 7.6900000E+02	 1.3120460E+06
 7.6950000E+02	 1.3097020E+06
 7.7000000E+02	 1.3057690E+06
 7.7050000E+02	 1.3026610E+06
 7.7100000E+02	 1.3021270E+06
 7.7150000E+02	 1.3020240E+06
 7.7200000E+02	 1.2952940E+06
 7.7250000E+02	 1.2952290E+06
 7.7300000E+02	 1.2952240E+06
 7.7350000E+02	 1.2951570E+06
